TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,IS_NULLABLE,COLUMN_DEFAULT,IS_PRIMARY_KEY
dbo,log1040NR,fcurAmountOwed,130,money,NULL,NO,NULL,NO
dbo,log1040NR,fcurEsPenalty,131,money,NULL,NO,NULL,NO
dbo,log1040NR,fblnThirdPartyDesignee,132,tinyint,NULL,NO,NULL,NO
dbo,log1040NR,fstrThirdPartyDesigneeName,133,nvarchar,35,NO,NULL,NO
dbo,log1040NR,fstrThirdPartyDesigneePhone,134,nvarchar,10,NO,NULL,NO
dbo,log1040NR,fstrThirdPartyDesigneeFgnPhone,135,nvarchar,30,NO,NULL,NO
dbo,log1040NR,fstrThirdPartyDesigneePIN,136,nvarchar,5,NO,NULL,NO
dbo,log1040NR,fblnPowerOfAttorneySigned,137,tinyint,NULL,NO,NULL,NO
dbo,log1040NR,fstrPowerOfAttorneyName,138,nvarchar,35,NO,NULL,NO
dbo,log1040NR,fstrPrimaryOccupation,139,nvarchar,35,NO,NULL,NO
dbo,log1040NR,fblnPersonalRepresentative,140,tinyint,NULL,NO,NULL,NO
dbo,log1040NR,fstrNonPaidPreparerCode,141,nvarchar,12,NO,NULL,NO
dbo,log1040NR,fstrRefundProductCodeDetails,142,nvarchar,50,NO,NULL,NO
dbo,log1040NR,fstrWho,143,nvarchar,10,NO,NULL,NO
dbo,log1040NR,fdtmWhen,144,datetime,NULL,NO,NULL,NO
dbo,log1040NRDependents,fdtmLog,1,datetime,NULL,NO,NULL,YES
dbo,log1040NRDependents,flngXmlKey,2,int,NULL,NO,NULL,YES
dbo,log1040NRDependents,flngSequence,3,int,NULL,NO,NULL,YES
dbo,log1040NRDependents,flngVer,4,int,NULL,NO,NULL,YES
dbo,log1040NRDependents,flngVerLast,5,int,NULL,NO,NULL,NO
dbo,log1040NRDependents,fstrFirstName,6,nvarchar,20,NO,NULL,NO
dbo,log1040NRDependents,fstrLastName,7,nvarchar,20,NO,NULL,NO
dbo,log1040NRDependents,fstrNameControl,8,nvarchar,10,NO,NULL,NO
dbo,log1040NRDependents,fstrIdentityProtectionPIN,9,nvarchar,6,NO,NULL,NO
dbo,log1040NRDependents,fstrSSN,10,nvarchar,9,NO,NULL,NO
dbo,log1040NRDependents,fstrDiedLiteralCode,11,nvarchar,4,NO,NULL,NO
dbo,log1040NRDependents,fstrRelationshipCode,12,nvarchar,12,NO,NULL,NO
dbo,log1040NRDependents,fblnYesLiveWithChildOverHalfYr,13,tinyint,NULL,NO,NULL,NO
dbo,log1040NRDependents,fblnEligibleForChildTaxCredit,14,tinyint,NULL,NO,NULL,NO
dbo,log1040NRDependents,fblnEligibleForODCChild,15,tinyint,NULL,NO,NULL,NO
dbo,log1040NRDependents,fstrWho,16,nvarchar,10,NO,NULL,NO
dbo,log1040NRDependents,fdtmWhen,17,datetime,NULL,NO,NULL,NO
dbo,log1040NRForm8854DeferredTax,fdtmLog,1,datetime,NULL,NO,NULL,YES
dbo,log1040NRForm8854DeferredTax,flngXmlKey,2,int,NULL,NO,NULL,YES
dbo,log1040NRForm8854DeferredTax,flngSequence,3,int,NULL,NO,NULL,YES
dbo,log1040NRForm8854DeferredTax,flngVer,4,int,NULL,NO,NULL,YES
dbo,log1040NRForm8854DeferredTax,flngVerLast,5,int,NULL,NO,NULL,NO
dbo,log1040NRForm8854DeferredTax,fcurTotalTaxDeferred,6,money,NULL,NO,NULL,NO
dbo,log1040NRForm8854DeferredTax,fstrExpatriationCode,7,nvarchar,3,NO,NULL,NO
dbo,log1040NRForm8854DeferredTax,fstrWho,8,nvarchar,10,NO,NULL,NO
dbo,log1040NRForm8854DeferredTax,fdtmWhen,9,datetime,NULL,NO,NULL,NO
dbo,log1040NRIndiaDedTaxTreaty,fdtmLog,1,datetime,NULL,NO,NULL,YES
dbo,log1040NRIndiaDedTaxTreaty,flngXmlKey,2,int,NULL,NO,NULL,YES
dbo,log1040NRIndiaDedTaxTreaty,flngSequence,3,int,NULL,NO,NULL,YES
dbo,log1040NRIndiaDedTaxTreaty,flngVer,4,int,NULL,NO,NULL,YES
dbo,log1040NRIndiaDedTaxTreaty,flngVerLast,5,int,NULL,NO,NULL,NO
dbo,log1040NRIndiaDedTaxTreaty,fstrTreadyCode,6,nvarchar,70,NO,NULL,NO
dbo,log1040NRIndiaDedTaxTreaty,fcurAmount,7,money,NULL,NO,NULL,NO
dbo,log1040NRIndiaDedTaxTreaty,fstrWho,8,nvarchar,10,NO,NULL,NO
dbo,log1040NRIndiaDedTaxTreaty,fdtmWhen,9,datetime,NULL,NO,NULL,NO
dbo,log1040NRInterestPenalty,fdtmLog,1,datetime,NULL,NO,NULL,YES
dbo,log1040NRInterestPenalty,flngXmlKey,2,int,NULL,NO,NULL,YES
dbo,log1040NRInterestPenalty,flngSequence,3,int,NULL,NO,NULL,YES
dbo,log1040NRInterestPenalty,flngVer,4,int,NULL,NO,NULL,YES
dbo,log1040NRInterestPenalty,flngVerLast,5,int,NULL,NO,NULL,NO
dbo,log1040NRInterestPenalty,fstrType,6,nvarchar,100,NO,NULL,NO
dbo,log1040NRInterestPenalty,fcurAmount,7,money,NULL,NO,NULL,NO
dbo,log1040NRInterestPenalty,fstrWho,8,nvarchar,10,NO,NULL,NO
dbo,log1040NRInterestPenalty,fdtmWhen,9,datetime,NULL,NO,NULL,NO
dbo,log1040NRIRADistributions,fdtmLog,1,datetime,NULL,NO,NULL,YES
dbo,log1040NRIRADistributions,flngXmlKey,2,int,NULL,NO,NULL,YES
dbo,log1040NRIRADistributions,flngSequence,3,int,NULL,NO,NULL,YES
dbo,log1040NRIRADistributions,flngIRASeq,4,int,NULL,NO,NULL,YES
dbo,log1040NRIRADistributions,flngVer,5,int,NULL,NO,NULL,YES
dbo,log1040NRIRADistributions,flngVerLast,6,int,NULL,NO,NULL,NO
dbo,log1040NRIRADistributions,fstrIRADistributionsLiteralCd,7,nvarchar,8,NO,NULL,NO
dbo,log1040NRIRADistributions,fstrWho,8,nvarchar,10,NO,NULL,NO
dbo,log1040NRIRADistributions,fdtmWhen,9,datetime,NULL,NO,NULL,NO
dbo,log1040NROtherTaxes,fdtmLog,1,datetime,NULL,NO,NULL,YES
dbo,log1040NROtherTaxes,flngXmlKey,2,int,NULL,NO,NULL,YES
dbo,log1040NROtherTaxes,flngSequence,3,int,NULL,NO,NULL,YES
dbo,log1040NROtherTaxes,flngVer,4,int,NULL,NO,NULL,YES
dbo,log1040NROtherTaxes,flngVerLast,5,int,NULL,NO,NULL,NO
dbo,log1040NROtherTaxes,fstrOtherCode,6,nvarchar,10,NO,NULL,NO
dbo,log1040NROtherTaxes,fcurAmount,7,money,NULL,NO,NULL,NO
dbo,log1040NROtherTaxes,fstrWho,8,nvarchar,10,NO,NULL,NO
dbo,log1040NROtherTaxes,fdtmWhen,9,datetime,NULL,NO,NULL,NO
dbo,log1040NRRefundProductCodes,fdtmLog,1,datetime,NULL,NO,NULL,YES
dbo,log1040NRRefundProductCodes,flngXmlKey,2,int,NULL,NO,NULL,YES
dbo,log1040NRRefundProductCodes,flngSequence,3,int,NULL,NO,NULL,YES
dbo,log1040NRRefundProductCodes,flngRefundCdSeq,4,int,NULL,NO,NULL,YES
dbo,log1040NRRefundProductCodes,flngVer,5,int,NULL,NO,NULL,YES
dbo,log1040NRRefundProductCodes,flngVerLast,6,int,NULL,NO,NULL,NO
dbo,log1040NRRefundProductCodes,fstrRefundProductCode,7,nvarchar,100,NO,NULL,NO
dbo,log1040NRRefundProductCodes,fstrWho,8,nvarchar,10,NO,NULL,NO
dbo,log1040NRRefundProductCodes,fdtmWhen,9,datetime,NULL,NO,NULL,NO
dbo,log1040NRSpecialCondition,fdtmLog,1,datetime,NULL,NO,NULL,YES
dbo,log1040NRSpecialCondition,flngXmlKey,2,int,NULL,NO,NULL,YES
dbo,log1040NRSpecialCondition,flngSequence,3,int,NULL,NO,NULL,YES
dbo,log1040NRSpecialCondition,flngSpecCondSeq,4,int,NULL,NO,NULL,YES
dbo,log1040NRSpecialCondition,flngVer,5,int,NULL,NO,NULL,YES
dbo,log1040NRSpecialCondition,flngVerLast,6,int,NULL,NO,NULL,NO
dbo,log1040NRSpecialCondition,fstrDescription,7,nvarchar,50,NO,NULL,NO
dbo,log1040NRSpecialCondition,fstrWho,8,nvarchar,10,NO,NULL,NO
dbo,log1040NRSpecialCondition,fdtmWhen,9,datetime,NULL,NO,NULL,NO
dbo,log1040NRWagesNotShown,fdtmLog,1,datetime,NULL,NO,NULL,YES
dbo,log1040NRWagesNotShown,flngXmlKey,2,int,NULL,NO,NULL,YES
dbo,log1040NRWagesNotShown,flngSequence,3,int,NULL,NO,NULL,YES
dbo,log1040NRWagesNotShown,flngVer,4,int,NULL,NO,NULL,YES
dbo,log1040NRWagesNotShown,flngVerLast,5,int,NULL,NO,NULL,NO
dbo,log1040NRWagesNotShown,fstrLiteralCode,6,nvarchar,3,NO,NULL,NO
dbo,log1040NRWagesNotShown,fstrDescription,7,nvarchar,50,NO,NULL,NO
dbo,log1040NRWagesNotShown,fcurAmount,8,money,NULL,NO,NULL,NO
dbo,log1040NRWagesNotShown,fstrWho,9,nvarchar,10,NO,NULL,NO
dbo,log1040NRWagesNotShown,fdtmWhen,10,datetime,NULL,NO,NULL,NO
dbo,log1040OtherTaxes,fdtmLog,1,datetime,NULL,NO,NULL,YES
dbo,log1040OtherTaxes,flngXmlKey,2,int,NULL,NO,NULL,YES
dbo,log1040OtherTaxes,flngSequence,3,int,NULL,NO,NULL,YES
dbo,log1040OtherTaxes,flngVer,4,int,NULL,NO,NULL,YES
dbo,log1040OtherTaxes,flngVerLast,5,int,NULL,NO,NULL,NO
dbo,log1040OtherTaxes,fstrOtherCode,6,nvarchar,10,NO,NULL,NO
dbo,log1040OtherTaxes,fstrOtherText,7,nvarchar,50,NO,NULL,NO
dbo,log1040OtherTaxes,fcurAmount,8,money,NULL,NO,NULL,NO
dbo,log1040OtherTaxes,fstrWho,9,nvarchar,10,NO,NULL,NO
dbo,log1040OtherTaxes,fdtmWhen,10,datetime,NULL,NO,NULL,NO
dbo,log1040RefundProductCodes,fdtmLog,1,datetime,NULL,NO,NULL,YES
dbo,log1040RefundProductCodes,flngXmlKey,2,int,NULL,NO,NULL,YES
dbo,log1040RefundProductCodes,flngSequence,3,int,NULL,NO,NULL,YES
dbo,log1040RefundProductCodes,flngRefundCdSeq,4,int,NULL,NO,NULL,YES
dbo,log1040RefundProductCodes,flngVer,5,int,NULL,NO,NULL,YES
dbo,log1040RefundProductCodes,flngVerLast,6,int,NULL,NO,NULL,NO
dbo,log1040RefundProductCodes,fstrRefundProductCode,7,nvarchar,100,NO,NULL,NO
dbo,log1040RefundProductCodes,fstrWho,8,nvarchar,10,NO,NULL,NO
dbo,log1040RefundProductCodes,fdtmWhen,9,datetime,NULL,NO,NULL,NO
dbo,log1040Schedule1,fdtmLog,1,datetime,NULL,NO,NULL,YES
dbo,log1040Schedule1,flngXmlKey,2,int,NULL,NO,NULL,YES
dbo,log1040Schedule1,flngSequence,3,int,NULL,NO,NULL,YES
dbo,log1040Schedule1,flngVer,4,int,NULL,NO,NULL,YES
dbo,log1040Schedule1,flngVerLast,5,int,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurForm1099KRptErrorOrLossAmt,6,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurStateLocalIncomeTaxRefund,7,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurTotalAlimonyReceived,8,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurBusinessIncomeLoss,9,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurOtherGainLoss,10,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurRentalRealEstateIncLoss,11,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurNetFarmProfitLoss,12,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fblnRepaidOverpayment,13,tinyint,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurRepayment,14,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurUnemploymentCompensation,15,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurNetOperatingLoss,16,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurGamblingIncome,17,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurDebtCancellation,18,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurForeignEarnedIncome,19,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurIncomeForm8853,20,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurIncomeForm8889,21,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurAlaskaPermanentFundDiv,22,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurJuryDutyPay,23,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurPrizesAwards,24,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurActivityNotForProfitInc,25,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurStockOptions,26,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurPersonalRentalInc,27,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurOlympicParalympicUSOCInc,28,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurSection951aInclusion,29,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurSection951AaInclusion,30,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurExcessBusinessLoss,31,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurTaxableABLEDistributions,32,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurTaxableScholarship,33,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurNontaxableMedicaidWaiver,34,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurNonqualDeferredCompensate,35,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurCertainPenalInstnWages,36,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurDigitalAssetsAmt,37,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurOtherIncomeTotal,38,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurTotalOtherIncome,39,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurTotalAdditionalIncome,40,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurEducatorExpenses,41,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurBusExpensesOther,42,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurHealthSavingsAccount,43,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurMovingExpenses,44,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fstrMovingExpensesCode,45,nvarchar,10,NO,NULL,NO
dbo,log1040Schedule1,fblnClaimStorageFees,46,tinyint,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurDeductibleSelfEmployment,47,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurSelfEmpSEPSimpleQlfyPlans,48,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurSelfEmpHealthInsDed,49,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurPnltyErlySavingsWthdrw,50,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurTotalAlimonyPaid,51,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurIRADeduction,52,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fstrIRADeductionCode,53,nvarchar,10,NO,NULL,NO
dbo,log1040Schedule1,fblnMFSLiveApartEntireYr,54,tinyint,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurStudentLoanInterestDed,55,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurTuitionFeedDeduction,56,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurArcherMSADeduction,57,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurJuryDutyPayDeduction,58,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurPersonalRentalIncDeduct,59,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurOlympicParalympicUSOCDed,60,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurReforestationDeductions,61,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurUnemploymentBenfRepayment,62,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurSect501c18DContriDed,63,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurSection403bContriDed,64,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurAttyFeesCrtCostsDed,65,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurAttyFeesCrtCostsPdDed,66,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurHousingDeduction,67,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurSection67eExcessDed,68,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurOtherAdjustmentsTotal,69,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurTotalOtherAdjustments,70,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fcurTotalAdjustments,71,money,NULL,NO,NULL,NO
dbo,log1040Schedule1,fstrWho,72,nvarchar,10,NO,NULL,NO
dbo,log1040Schedule1,fdtmWhen,73,datetime,NULL,NO,NULL,NO
dbo,log1040Schedule1AlimonyPaid,fdtmLog,1,datetime,NULL,NO,NULL,YES
dbo,log1040Schedule1AlimonyPaid,flngXmlKey,2,int,NULL,NO,NULL,YES
dbo,log1040Schedule1AlimonyPaid,flngSequence,3,int,NULL,NO,NULL,YES
dbo,log1040Schedule1AlimonyPaid,flngVer,4,int,NULL,NO,NULL,YES
dbo,log1040Schedule1AlimonyPaid,flngVerLast,5,int,NULL,NO,NULL,NO
dbo,log1040Schedule1AlimonyPaid,fcurAlimonyPaid,6,money,NULL,NO,NULL,NO
dbo,log1040Schedule1AlimonyPaid,fstrRecipientSSN,7,nvarchar,9,NO,NULL,NO
dbo,log1040Schedule1AlimonyPaid,fdtmAgreementDate,8,datetime,NULL,NO,NULL,NO
dbo,log1040Schedule1AlimonyPaid,fstrWho,9,nvarchar,10,NO,NULL,NO
dbo,log1040Schedule1AlimonyPaid,fdtmWhen,10,datetime,NULL,NO,NULL,NO
dbo,log1040Schedule1AlimonyRcvd,fdtmLog,1,datetime,NULL,NO,NULL,YES
dbo,log1040Schedule1AlimonyRcvd,flngXmlKey,2,int,NULL,NO,NULL,YES
dbo,log1040Schedule1AlimonyRcvd,flngSequence,3,int,NULL,NO,NULL,YES
dbo,log1040Schedule1AlimonyRcvd,flngVer,4,int,NULL,NO,NULL,YES
dbo,log1040Schedule1AlimonyRcvd,flngVerLast,5,int,NULL,NO,NULL,NO
dbo,log1040Schedule1AlimonyRcvd,fcurAlimonyReceived,6,money,NULL,NO,NULL,NO
dbo,log1040Schedule1AlimonyRcvd,fdtmAgreementDate,7,datetime,NULL,NO,NULL,NO
dbo,log1040Schedule1AlimonyRcvd,fstrWho,8,nvarchar,10,NO,NULL,NO
dbo,log1040Schedule1AlimonyRcvd,fdtmWhen,9,datetime,NULL,NO,NULL,NO
dbo,log1040Schedule2,fdtmLog,1,datetime,NULL,NO,NULL,YES
dbo,log1040Schedule2,flngXmlKey,2,int,NULL,NO,NULL,YES
dbo,log1040Schedule2,flngSequence,3,int,NULL,NO,NULL,YES
dbo,log1040Schedule2,flngVer,4,int,NULL,NO,NULL,YES
dbo,log1040Schedule2,flngVerLast,5,int,NULL,NO,NULL,NO
dbo,log1040Schedule2,fcurAltMinTax,6,money,NULL,NO,NULL,NO
dbo,log1040Schedule2,fcurPremiumTaxCredLiability,7,money,NULL,NO,NULL,NO
dbo,log1040Schedule2,fcurAdditionalTax,8,money,NULL,NO,NULL,NO
dbo,log1040Schedule2,fcurSelfEmploymentTax,9,money,NULL,NO,NULL,NO
dbo,log1040Schedule2,fcurUnrptSocSecMedcrTax,10,money,NULL,NO,NULL,NO
dbo,log1040Schedule2,fcurUnrptSocSecMedcrTip,11,money,NULL,NO,NULL,NO
dbo,log1040Schedule2,fcurUncollectedSocSecMedTax,12,money,NULL,NO,NULL,NO
dbo,log1040Schedule2,fcurTaxOnIRAs,13,money,NULL,NO,NULL,NO
dbo,log1040Schedule2,fcurHousehouseEmploymentTax,14,money,NULL,NO,NULL,NO
dbo,log1040Schedule2,fcurFirstHmByrRepayment,15,money,NULL,NO,NULL,NO
dbo,log1040Schedule2,fcurAdditionalMedicareTax,16,money,NULL,NO,NULL,NO
dbo,log1040Schedule2,fcurNetInvestIncomeTax,17,money,NULL,NO,NULL,NO
dbo,log1040Schedule2,fcurUncolSSMedcrRRTATax,18,money,NULL,NO,NULL,NO
dbo,log1040Schedule2,fcurIntTaxDueInstalSaleIncm,19,money,NULL,NO,NULL,NO
dbo,log1040Schedule2,fcurIntDeferrdTax,20,money,NULL,NO,NULL,NO
dbo,log1040Schedule2,fcurRecaptureTax,21,money,NULL,NO,NULL,NO
dbo,log1040Schedule2,fcurTotalRecapture,22,money,NULL,NO,NULL,NO
dbo,log1040Schedule2,fcurMortgSbsdyRecaptureTax,23,money,NULL,NO,NULL,NO
dbo,log1040Schedule2,fcurHSADistrubtions,24,money,NULL,NO,NULL,NO
dbo,log1040Schedule2,fcurHDHPCoverageAddnl,25,money,NULL,NO,NULL,NO
dbo,log1040Schedule2,fcurArcherMSADistributions,26,money,NULL,NO,NULL,NO
dbo,log1040Schedule2,fcurMedicareAdvMSADistrib,27,money,NULL,NO,NULL,NO
dbo,log1040Schedule2,fcurRecaptureChrtblContriDed,28,money,NULL,NO,NULL,NO
dbo,log1040Schedule2,fcurIncNonqlfyDefrdCompPlan,29,money,NULL,NO,NULL,NO
dbo,log1040Schedule2,fcurCompNonqlfyDefrdCompPlan,30,money,NULL,NO,NULL,NO
dbo,log1040Schedule2,fcurSect72M5ExcessBenefit,31,money,NULL,NO,NULL,NO
dbo,log1040Schedule2,fcurGoldenParachutePyms,32,money,NULL,NO,NULL,NO
dbo,log1040Schedule2,fcurAccumulationDistributions,33,money,NULL,NO,NULL,NO
dbo,log1040Schedule2,fcurInsiderStockCompExciseTax,34,money,NULL,NO,NULL,NO
dbo,log1040Schedule2,fcurLookbackIntSec167g460b,35,money,NULL,NO,NULL,NO
dbo,log1040Schedule2,fcurIncNotUSBusinessTax,36,money,NULL,NO,NULL,NO
dbo,log1040Schedule2,fcurInterestOnEachNetIncrInTax,37,money,NULL,NO,NULL,NO
dbo,log1040Schedule2,fcurInterestForm8621,38,money,NULL,NO,NULL,NO
dbo,log1040Schedule2,fcurTotalOtherTax,39,money,NULL,NO,NULL,NO
dbo,log1040Schedule2,fcurTotalAdditionalTax,40,money,NULL,NO,NULL,NO
dbo,log1040Schedule2,fcurAdvncCTCAdditionalTax,41,money,NULL,NO,NULL,NO
dbo,log1040Schedule2,fcurSection965TaxInstallment,42,money,NULL,NO,NULL,NO
dbo,log1040Schedule2,fcurTotalOtherTaxes,43,money,NULL,NO,NULL,NO
dbo,log1040Schedule2,fstrWho,44,nvarchar,10,NO,NULL,NO
dbo,log1040Schedule2,fdtmWhen,45,datetime,NULL,NO,NULL,NO
dbo,log1040Schedule2Recapture,fdtmLog,1,datetime,NULL,NO,NULL,YES
dbo,log1040Schedule2Recapture,flngXmlKey,2,int,NULL,NO,NULL,YES
dbo,log1040Schedule2Recapture,flngSequence,3,int,NULL,NO,NULL,YES
dbo,log1040Schedule2Recapture,flngVer,4,int,NULL,NO,NULL,YES
dbo,log1040Schedule2Recapture,flngVerLast,5,int,NULL,NO,NULL,NO
dbo,log1040Schedule2Recapture,fstrFormNumber,6,nvarchar,20,NO,NULL,NO
dbo,log1040Schedule2Recapture,fstrDescription,7,nvarchar,20,NO,NULL,NO
dbo,log1040Schedule2Recapture,fcurAmount,8,money,NULL,NO,NULL,NO
dbo,log1040Schedule2Recapture,fstrWho,9,nvarchar,10,NO,NULL,NO
dbo,log1040Schedule2Recapture,fdtmWhen,10,datetime,NULL,NO,NULL,NO
dbo,log1040Schedule3,fdtmLog,1,datetime,NULL,NO,NULL,YES
dbo,log1040Schedule3,flngXmlKey,2,int,NULL,NO,NULL,YES
dbo,log1040Schedule3,flngSequence,3,int,NULL,NO,NULL,YES
dbo,log1040Schedule3,flngVer,4,int,NULL,NO,NULL,YES
dbo,log1040Schedule3,flngVerLast,5,int,NULL,NO,NULL,NO
dbo,log1040Schedule3,fcurForeignTaxCredit,6,money,NULL,NO,NULL,NO
dbo,log1040Schedule3,fcurChildDepedentCareCredit,7,money,NULL,NO,NULL,NO
dbo,log1040Schedule3,fcurEducationCredit,8,money,NULL,NO,NULL,NO
dbo,log1040Schedule3,fcurRtrSavingsContribCredit,9,money,NULL,NO,NULL,NO
dbo,log1040Schedule3,fcurResidentialEnergyCredit,10,money,NULL,NO,NULL,NO
dbo,log1040Schedule3,fcurEgyEffcntHmImprvCr,11,money,NULL,NO,NULL,NO
dbo,log1040Schedule3,fcurCurrentYrCreditAllowed,12,money,NULL,NO,NULL,NO
dbo,log1040Schedule3,fcurMinAMTCredit,13,money,NULL,NO,NULL,NO
dbo,log1040Schedule3,fcurAdoptionCredit,14,money,NULL,NO,NULL,NO
dbo,log1040Schedule3,fcurNonrefundableAdoptionCred,15,money,NULL,NO,NULL,NO
dbo,log1040Schedule3,fcurElderlyDisabledCredit,16,money,NULL,NO,NULL,NO
dbo,log1040Schedule3,fcurAltVehiclePersonalUseCred,17,money,NULL,NO,NULL,NO
dbo,log1040Schedule3,fcurElecVehiclePersonalUseCred,18,money,NULL,NO,NULL,NO
dbo,log1040Schedule3,fcurMortgageInterestCredit,19,money,NULL,NO,NULL,NO
dbo,log1040Schedule3,fcurDCHomeBuyerCredit,20,money,NULL,NO,NULL,NO
dbo,log1040Schedule3,fcurQualElecVehicleCred,21,money,NULL,NO,NULL,NO
dbo,log1040Schedule3,fcurAltFuelPersonalUseCred,22,money,NULL,NO,NULL,NO
dbo,log1040Schedule3,fcurCurrentYrAllowableCred,23,money,NULL,NO,NULL,NO
dbo,log1040Schedule3,fcurTotalRptYrTaxIncDec,24,money,NULL,NO,NULL,NO
dbo,log1040Schedule3,fcurMaxPrevOwnedCleanVehCr,25,money,NULL,NO,NULL,NO
dbo,log1040Schedule3,fcurOtherNonRefundCred,26,money,NULL,NO,NULL,NO
dbo,log1040Schedule3,fcurOtherCredits,27,money,NULL,NO,NULL,NO
dbo,log1040Schedule3,fcurTotalNonRefundCred,28,money,NULL,NO,NULL,NO
dbo,log1040Schedule3,fcurReconPremiumTaxCred,29,money,NULL,NO,NULL,NO
dbo,log1040Schedule3,fcurReqForExtension,30,money,NULL,NO,NULL,NO
dbo,log1040Schedule3,fcurExcessSocSecTier1RRTA,31,money,NULL,NO,NULL,NO
dbo,log1040Schedule3,fcurCreditFuelTaxCred,32,money,NULL,NO,NULL,NO
dbo,log1040Schedule3,fcurRICREITTaxPaid,33,money,NULL,NO,NULL,NO
dbo,log1040Schedule3,fcurQlfySLFMLRfdblCredit,34,money,NULL,NO,NULL,NO
dbo,log1040Schedule3,fcurHealthCoverageTaxCred,35,money,NULL,NO,NULL,NO
dbo,log1040Schedule3,fcurElectivePayment,36,money,NULL,NO,NULL,NO
dbo,log1040Schedule3,fcurCreditForRepayment,37,money,NULL,NO,NULL,NO
dbo,log1040Schedule3,fcurDeferralSElfAndHsldEmplmn,38,money,NULL,NO,NULL,NO
dbo,log1040Schedule3,fcurNetSect965TaxLiability,39,money,NULL,NO,NULL,NO
dbo,log1040Schedule3,fcurChildDependtCareRfdblCred,40,money,NULL,NO,NULL,NO
